date,description,amount,label,source
2023-03-07,subscription/disney+ <ref>,17.06,subscriptions,simulated_bank_transactions_uk
2024-04-28,card payment gym group <ref>,7.42,subscriptions,simulated_bank_transactions_uk
2023-05-19,sto contactless sainsburys eggs,63.1,groceries,simulated_bank_transactions_uk
2024-01-27,pos purchase hmrc misc expense <ref>,58.05,other,simulated_bank_transactions_uk
2024-11-30,card pmt starbucks fast food <ref>,58.22,dining,simulated_bank_transactions_uk
2023-07-02,bacs rent rent <ref>,1086.88,housing,simulated_bank_transactions_uk
2023-08-17,subscription gym group <ref>,30.48,subscriptions,simulated_bank_transactions_uk
2023-11-02,online*purchase*hmrc*online*purchase <ref>,114.16,other,simulated_bank_transactions_uk
2024-03-10,bacs card payment just eat food delivery <ref>,108.71,dining,simulated_bank_transactions_uk
2023-12-21,direct-debit-google-*services <ref>,13.66,subscriptions,simulated_bank_transactions_uk
2023-04-26,utility-bill-o2 <ref>,222.55,utilities,simulated_bank_transactions_uk
2023-01-17,sto contactless sainsburys veg,64.63,groceries,simulated_bank_transactions_uk
2024-04-02,bill pmt octopus energy <ref>,160.67,utilities,simulated_bank_transactions_uk
2023-02-15,card pmt apple.com/bill <ref>,6.7,subscriptions,simulated_bank_transactions_uk
2023-08-11,contactless card pmt just eat fast food <ref>,37.45,dining,simulated_bank_transactions_uk
2023-10-24,card pmt amazon online purchas,23.6,other,simulated_bank_transactions_uk
2023-11-25,bill payment sky,199.96,utilities,simulated_bank_transactions_uk
2024-06-17,so utility bill bt,246.85,utilities,simulated_bank_transactions_uk
2024-08-28,bill-pmt-ee <ref>,43.41,utilities,simulated_bank_transactions_uk
2024-05-22,rent pmt letting agent <ref>,1198.08,housing,simulated_bank_transactions_uk
2024-11-18,pos*lidl*eggs <ref>,141.41,groceries,simulated_bank_transactions_uk
2024-03-02,restaurant-kfc-food-delivery <ref>,49.85,dining,simulated_bank_transactions_uk
2023-07-08,food delivery mcdonalds restaurant <ref>,47.08,dining,simulated_bank_transactions_uk
2023-08-19,online purchase argos misc expense <ref>,38.42,other,simulated_bank_transactions_uk
2023-03-01,fuel national rail train ticket <ref>,121.45,transportation,simulated_bank_transactions_uk
2023-05-18,card subscription apple.com/bill <ref>,24.51,subscriptions,simulated_bank_transactions_uk
2023-12-05,visa food delivery kfc restaurant <ref>,40.48,dining,simulated_bank_transactions_uk
2023-04-05,bacs/bacs/mortgage/rent <ref>,1785.99,housing,simulated_bank_transactions_uk
2024-01-22,pos*direct*debit*netflix,6.8,subscriptions,simulated_bank_transactions_uk
2024-08-24,mortgage payment letting agent,863.43,housing,simulated_bank_transactions_uk
2023-12-07,bacs mortgage rent <ref>,1817.26,housing,simulated_bank_transactions_uk
2023-07-14,fuel bp uber ride <ref>,34.14,transportation,simulated_bank_transactions_uk
2023-09-06,contactless/mortgage/pmt/letting/agent <ref>,1656.06,housing,simulated_bank_transactions_uk
2023-11-26,rent*payment*rent <ref>,935.06,housing,simulated_bank_transactions_uk
2024-06-30,card pmt nhs misc expense <ref>,58.96,other,simulated_bank_transactions_uk
2024-05-24,bacs rent rent,1103.5,housing,simulated_bank_transactions_uk
2024-04-25,card-pmt-uber-eats-restaurant <ref>,121.01,dining,simulated_bank_transactions_uk
2024-01-15,card*payment*argos*misc*expense <ref>,137.41,other,simulated_bank_transactions_uk
2023-08-15,transport national rail fuel,9.72,transportation,simulated_bank_transactions_uk
2024-08-21,sto bacs rent rent <ref>,1374.64,housing,simulated_bank_transactions_uk
2023-12-04,card pmt amazon prime 15,10.33,subscriptions,simulated_bank_transactions_uk
2024-07-17,direct debit british gas <ref>,84.06,utilities,simulated_bank_transactions_uk
2024-10-19,bacs landlord rent,1750.23,housing,simulated_bank_transactions_uk
2023-12-27,bacs-mortgage-rent,1625.88,housing,simulated_bank_transactions_uk
2024-07-09,utility bill vodafone <ref>,137.43,utilities,simulated_bank_transactions_uk
2023-03-18,bacs landlord rent <ref>,1774.7,housing,simulated_bank_transactions_uk
2024-02-27,pos purchase boots online purchase,115.36,other,simulated_bank_transactions_uk
2023-08-12,utility bill o2,63.23,utilities,simulated_bank_transactions_uk
2024-11-13,subscription netflix <ref>,26.62,subscriptions,simulated_bank_transactions_uk
2024-06-28,subscription/gym/group <ref>,5.55,subscriptions,simulated_bank_transactions_uk
2023-10-09,direct*debit*apple.com/bill,23.53,subscriptions,simulated_bank_transactions_uk
2024-11-21,subscription netflix,33.46,subscriptions,simulated_bank_transactions_uk
2023-04-09,restaurant mcdonalds restaurant <ref>,18.73,dining,simulated_bank_transactions_uk
2023-09-16,card pmt netflix <ref>,26.69,subscriptions,simulated_bank_transactions_uk
2024-02-11,card payment superdrug misc expense <ref>,42.3,other,simulated_bank_transactions_uk
2024-04-15,pos morrisons eggs <ref>,144.02,groceries,simulated_bank_transactions_uk
2024-12-01,direct-debit-spotify <ref>,12.91,subscriptions,simulated_bank_transactions_uk
2024-10-27,card pmt currys online purchase <ref>,99.1,other,simulated_bank_transactions_uk
2024-01-24,pos purchase boots online purchase <ref>,16.74,other,simulated_bank_transactions_uk
2024-10-14,restaurant pret food delivery <ref>,72.97,dining,simulated_bank_transactions_uk
2024-05-26,contactless card payment waitrose vegetables <ref>,28.19,groceries,simulated_bank_transactions_uk
2023-12-06,pos purchase currys misc expense <ref>,97.8,other,simulated_bank_transactions_uk
2023-08-24,direct-debit-card-payment-netflix,37.17,subscriptions,simulated_bank_transactions_uk
2024-12-01,visa utility bill severn trent <ref>,233.32,utilities,simulated_bank_transactions_uk
2023-11-19,transport bp uber ride,29.37,transportation,simulated_bank_transactions_uk
2024-12-30,fps*card*payment*sainsburys*bread <ref>,89.29,groceries,simulated_bank_transactions_uk
2023-11-03,direct debit pos purchase boots misc expense 327,139.54,other,simulated_bank_transactions_uk
2024-11-24,bill/pmt/severn/trent <ref>,216.88,utilities,simulated_bank_transactions_uk
2024-12-06,direct debit spotify <ref>,30.89,subscriptions,simulated_bank_transactions_uk
2023-02-24,pos mortgage pmt landlord,1964.05,housing,simulated_bank_transactions_uk
2023-03-19,mastercard contactless waitrose rice,37.13,groceries,simulated_bank_transactions_uk
2023-12-01,card payment esso fuel <ref>,145.43,transportation,simulated_bank_transactions_uk
2024-04-06,card/pmt/morrisons/vegetables,43.18,groceries,simulated_bank_transactions_uk
2024-01-20,card payment pret restaurant <ref>,55.3,dining,simulated_bank_transactions_uk
2024-11-07,restaurant costa restaurant,102.92,dining,simulated_bank_transactions_uk
2023-10-30,card pmt uber eats restaurant <ref>,116.51,dining,simulated_bank_transactions_uk
2023-03-26,card pmt superdrug online purchase <ref>,107.83,other,simulated_bank_transactions_uk
2024-10-11,card pmt bp train ticket <ref>,58.86,transportation,simulated_bank_transactions_uk
2023-01-06,bill payment severn trent <ref>,53.44,utilities,simulated_bank_transactions_uk
2023-10-04,fuel*esso*fuel,55.91,transportation,simulated_bank_transactions_uk
2024-03-17,contactless morrisons bread <ref>,15.83,groceries,simulated_bank_transactions_uk
2024-02-22,card pmt uber eats food delivery <ref>,84.55,dining,simulated_bank_transactions_uk
2024-07-21,pos tesco milk <ref>,16.17,groceries,simulated_bank_transactions_uk
2023-11-29,card payment aldi chicken <ref>,90.91,groceries,simulated_bank_transactions_uk
2024-02-28,online*purchase*boots*misc*expense <ref>,4.81,other,simulated_bank_transactions_uk
2024-07-26,restaurant costa restaurant <ref>,109.55,dining,simulated_bank_transactions_uk
2023-10-03,bill payment bt <ref>,67.29,utilities,simulated_bank_transactions_uk
2023-03-06,so card pmt tfl bus pass <ref>,75.49,transportation,simulated_bank_transactions_uk
2023-03-20,direct debit thames water <ref>,95.95,utilities,simulated_bank_transactions_uk
2024-10-02,fuel bolt bus pass <ref>,141.8,transportation,simulated_bank_transactions_uk
2024-04-13,card pmt uber eats food delivery <ref>,93.65,dining,simulated_bank_transactions_uk
2024-02-10,contactless/contactless/lidl/bread <ref>,47.78,groceries,simulated_bank_transactions_uk
2023-12-04,card pmt uber fuel <ref>,121.2,transportation,simulated_bank_transactions_uk
2024-10-28,food-delivery-starbucks-fast-food,66.3,dining,simulated_bank_transactions_uk
2024-12-12,direct debit apple.com/bill <ref>,26.11,subscriptions,simulated_bank_transactions_uk
2023-11-23,utility bill scottishpower <ref>,242.21,utilities,simulated_bank_transactions_uk
2023-09-06,mastercard transport trainline fuel,145.26,transportation,simulated_bank_transactions_uk
2024-02-07,sto transport tfl fuel,44.2,transportation,simulated_bank_transactions_uk
2023-07-24,transport trainline uber ride,140.01,transportation,simulated_bank_transactions_uk
2023-01-28,card payment spotify <ref>,31.87,subscriptions,simulated_bank_transactions_uk
2023-10-26,bacs mortgage rent <ref>,893.51,housing,simulated_bank_transactions_uk
2024-02-23,pos purchase boots online purchase <ref>,123.39,other,simulated_bank_transactions_uk
2023-09-16,mastercard rent pmt ren,1023.97,housing,simulated_bank_transactions_uk
2023-03-17,mortgage payment letting agent,1704.71,housing,simulated_bank_transactions_uk
2024-02-15,card pmt greggs food delivery,73.45,dining,simulated_bank_transactions_uk
2024-03-04,direct debit gym group,35.44,subscriptions,simulated_bank_transactions_uk
2024-07-03,direct debit google *services <ref>,17.58,subscriptions,simulated_bank_transactions_uk
2023-09-12,subscription google *services,8.83,subscriptions,simulated_bank_transactions_uk
2024-07-30,bacs letting agent rent <ref>,1457.75,housing,simulated_bank_transactions_uk
2024-03-16,sto rent payment landlord,1064.24,housing,simulated_bank_transactions_uk
2023-08-16,contactless-iceland-mi,17.5,groceries,simulated_bank_transactions_uk
2024-08-12,card pmt amazon prime,25.32,subscriptions,simulated_bank_transactions_uk
2024-11-26,direct debit octopus energy <ref>,131.87,utilities,simulated_bank_transactions_uk
2023-01-26,subscription disney+ <ref>,17.07,subscriptions,simulated_bank_transactions_uk
2023-03-29,sto/card/payment/uber/eats/restaurant <ref>,46.43,dining,simulated_bank_transactions_uk
2023-11-16,card/payment/morrisons/vegetables,23.83,groceries,simulated_bank_transactions_uk
2024-06-17,transport-shell-fuel <ref>,118.29,transportation,simulated_bank_transactions_uk
2024-03-24,sto*card*payment*uber*eats*fast*food 8574,73.0,dining,simulated_bank_transactions_uk
2024-12-28,bacs rent rent <ref>,1020.37,housing,simulated_bank_transactions_uk
2024-10-25,contactless aldi milk <ref>,127.83,groceries,simulated_bank_transactions_uk
2023-09-07,contactless sainsburys vegetables,120.61,groceries,simulated_bank_transactions_uk
2024-03-12,card payment google *services <ref>,16.58,subscriptions,simulated_bank_transactions_uk
2024-10-06,visa restaurant deliveroo restaurant <ref>,120.27,dining,simulated_bank_transactions_uk
2023-01-30,direct debit o2 122,125.07,utilities,simulated_bank_transactions_uk
2023-01-05,bacs mortgage rent <ref>,1201.37,housing,simulated_bank_transactions_uk
2023-03-06,rent*pmt*rent <ref>,1653.26,housing,simulated_bank_transactions_uk
2024-01-10,direct debit subscription disney+ <ref>,23.79,subscriptions,simulated_bank_transactions_uk
2023-09-26,transport national rail train ticket <ref>,70.26,transportation,simulated_bank_transactions_uk
2024-09-03,bacs letting agent rent <ref>,1494.75,housing,simulated_bank_transactions_uk
2023-04-27,restaurant nando's food delivery <ref>,60.7,dining,simulated_bank_transactions_uk
2024-09-24,transport uber bus pass,127.29,transportation,simulated_bank_transactions_uk
2024-11-19,fps bill payment british gas <ref>,159.84,utilities,simulated_bank_transactions_uk
2023-07-07,so bill pmt octopus energy <ref>,97.18,utilities,simulated_bank_transactions_uk
2024-03-04,contactless transport bolt train ticket 6,78.09,transportation,simulated_bank_transactions_uk
2024-05-13,direct debit subscription puregym,19.81,subscriptions,simulated_bank_transactions_uk
2023-05-24,bacs letting agent rent <ref>,1285.5,housing,simulated_bank_transactions_uk
2024-01-03,direct debit sky 9,166.27,utilities,simulated_bank_transactions_uk
2024-01-29,card payment waitrose rice <ref>,23.07,groceries,simulated_bank_transactions_uk
2024-05-18,direct debit disney+,19.32,subscriptions,simulated_bank_transactions_uk
2024-05-15,food delivery kfc food delivery 5,126.46,dining,simulated_bank_transactions_uk
2023-08-14,bill payment o2,205.09,utilities,simulated_bank_transactions_uk
2024-07-04,fps fuel shell uber ride <ref>,43.4,transportation,simulated_bank_transactions_uk
2024-08-02,transport bolt train ticket <ref>,117.77,transportation,simulated_bank_transactions_uk
2023-04-27,mortgage/pmt/landlord <ref>,758.5,housing,simulated_bank_transactions_uk
2023-02-12,card pmt shell bus pass <ref>,82.68,transportation,simulated_bank_transactions_uk
2024-03-11,pos-purchase-nhs-misc-expense <ref>,83.31,other,simulated_bank_transactions_uk
2023-09-11,pos tesco vegetables <ref>,125.02,groceries,simulated_bank_transactions_uk
2023-12-23,mastercard/fuel/national/rail/uber/ride <ref>,69.11,transportation,simulated_bank_transactions_uk
2023-05-01,online purchase amazon online purchase,67.54,other,simulated_bank_transactions_uk
2024-08-25,card pmt ebay online purchase,33.85,other,simulated_bank_transactions_uk
2024-03-14,bacs letting agent rent,1454.37,housing,simulated_bank_transactions_uk
2023-03-02,utility bill e.on <ref>,208.98,utilities,simulated_bank_transactions_uk
2023-06-22,subscription apple.com/bill <ref>,25.89,subscriptions,simulated_bank_transactions_uk
2023-10-01,so card payment uber bus pass,45.53,transportation,simulated_bank_transactions_uk
2024-02-26,card pmt hmrc online purchase,22.93,other,simulated_bank_transactions_uk
2023-05-10,contactless-asda-eggs <ref>,130.46,groceries,simulated_bank_transactions_uk
2023-09-11,rent pmt rent <ref>,1595.95,housing,simulated_bank_transactions_uk
2024-08-14,sto-online-purchase-hmrc-misc-expense <ref>,74.95,other,simulated_bank_transactions_uk
2023-03-19,bacs/rent/pmt/letting/agent <ref>,1125.24,housing,simulated_bank_transactions_uk
2024-12-12,rent payment landlord,1649.72,housing,simulated_bank_transactions_uk
2023-12-02,visa*card*pmt*bolt*fuel <ref>,142.69,transportation,simulated_bank_transactions_uk
2023-04-06,subscription-gym-group <ref>,34.65,subscriptions,simulated_bank_transactions_uk
2023-03-06,bacs letting agent rent <ref>,1576.2,housing,simulated_bank_transactions_uk
2024-03-15,online-purchase-superdrug-misc-expense <ref>,35.02,other,simulated_bank_transactions_uk
2023-11-27,card pmt argos online purchase <ref>,75.72,other,simulated_bank_transactions_uk
2024-08-14,online/purchase/ebay/misc/expense <ref>,52.65,other,simulated_bank_transactions_uk
2023-02-19,bill-pmt-sky,226.71,utilities,simulated_bank_transactions_uk
2024-04-15,card/pmt/aldi/milk <ref>,95.05,groceries,simulated_bank_transactions_uk
2023-06-11,card pmt sainsburys milk <ref>,139.63,groceries,simulated_bank_transactions_uk
2024-03-14,contactless restaurant mcdonalds fast food <ref>,3.1,dining,simulated_bank_transactions_uk
2023-10-08,mastercard bill payment scottishpower <ref>,96.41,utilities,simulated_bank_transactions_uk
2023-03-26,so pos morrisons vegeta,55.98,groceries,simulated_bank_transactions_uk
2024-10-02,transport tfl train ticket 369,10.61,transportation,simulated_bank_transactions_uk
2023-04-04,fuel bolt train ticket <ref>,66.1,transportation,simulated_bank_transactions_uk
2023-05-16,bacs rent rent <ref>,1267.53,housing,simulated_bank_transactions_uk
2023-01-09,subscription spotify,20.58,subscriptions,simulated_bank_transactions_uk
2024-03-08,pos mortgage pmt letting agent <ref>,1983.42,housing,simulated_bank_transactions_uk
2023-04-02,mortgage-pmt-landlord <ref>,920.53,housing,simulated_bank_transactions_uk
2023-11-03,bacs bacs letting agent rent <ref>,1114.59,housing,simulated_bank_transactions_uk
2023-05-17,fps utility bill o2 <ref>,195.69,utilities,simulated_bank_transactions_uk
2024-09-16,mortgage pmt landlord,1388.61,housing,simulated_bank_transactions_uk
2024-10-05,bacs rent pmt letting agent,1611.4,housing,simulated_bank_transactions_uk
2024-03-29,bacs letting agent rent,1462.51,housing,simulated_bank_transactions_uk
2023-04-13,fps pos purchase argos online purchase <ref>,15.74,other,simulated_bank_transactions_uk
2024-03-15,bill payment octopus energy <ref>,114.49,utilities,simulated_bank_transactions_uk
2024-10-22,fuel trainline train ticket <ref>,39.42,transportation,simulated_bank_transactions_uk
2024-09-06,pos tesco bread,84.35,groceries,simulated_bank_transactions_uk
2024-11-05,rent/payment/rent <ref>,1566.67,housing,simulated_bank_transactions_uk
2024-06-05,card payment bp train ticket <ref>,79.11,transportation,simulated_bank_transactions_uk
2023-09-03,utility bill e.on <ref>,42.01,utilities,simulated_bank_transactions_uk
2024-05-26,visa restaurant greggs fast food,19.57,dining,simulated_bank_transactions_uk
2024-01-05,mortgage payment letting agent <ref>,1968.78,housing,simulated_bank_transactions_uk
2024-08-05,fuel-bolt-train-ticket <ref>,59.87,transportation,simulated_bank_transactions_uk
2023-06-26,food*delivery*deliveroo*fast*food <ref>,83.31,dining,simulated_bank_transactions_uk
2023-03-16,pos purchase hmrc misc expense <ref>,143.3,other,simulated_bank_transactions_uk
2023-09-26,pos waitrose chicken,12.93,groceries,simulated_bank_transactions_uk
2024-02-12,direct debit ee,238.71,utilities,simulated_bank_transactions_uk
2024-03-01,card payment spotify <ref>,22.54,subscriptions,simulated_bank_transactions_uk
2024-10-17,food delivery nando's food delivery <ref>,62.13,dining,simulated_bank_transactions_uk
2023-11-14,card payment puregym <ref>,14.71,subscriptions,simulated_bank_transactions_uk
2023-06-09,card/pmt/iceland/chicken <ref>,138.38,groceries,simulated_bank_transactions_uk
2024-10-27,direct/debit/apple.com/bill,27.2,subscriptions,simulated_bank_transactions_uk
2023-09-02,bacs letting agent ren,1212.48,housing,simulated_bank_transactions_uk
2024-03-20,card pmt aldi bread <ref>,15.67,groceries,simulated_bank_transactions_uk
2023-02-26,card pmt tesco rice,93.01,groceries,simulated_bank_transactions_uk
2024-12-25,transport*tfl*train*ticket,20.56,transportation,simulated_bank_transactions_uk
2024-06-19,sto bill payment octopus energy <ref>,239.66,utilities,simulated_bank_transactions_uk
2023-10-03,mastercard*direct*debit*apple.com/bill,18.02,subscriptions,simulated_bank_transactions_uk
2024-03-15,pos rent payment mortgage,641.1,housing,simulated_bank_transactions_uk
2024-08-13,fuel shell uber ride,41.65,transportation,simulated_bank_transactions_uk
2023-02-26,mortgage pmt landlord,1315.09,housing,simulated_bank_transactions_uk
2023-06-11,food delivery pret food delivery,27.53,dining,simulated_bank_transactions_uk
2024-11-21,fuel trainline uber ride <ref>,134.46,transportation,simulated_bank_transactions_uk
2023-02-15,card rent pmt rent,1312.35,housing,simulated_bank_transactions_uk
2024-04-28,card pmt hmrc online purchase <ref>,38.95,other,simulated_bank_transactions_uk
2023-07-03,fuel shell fuel 5,138.27,transportation,simulated_bank_transactions_uk
2024-11-02,pos*purchase*superdrug*online*purchase,84.27,other,simulated_bank_transactions_uk
2024-03-02,card/pmt/starbucks/restaurant,50.3,dining,simulated_bank_transactions_uk
2024-01-17,mortgage-pmt-letting-agent,709.04,housing,simulated_bank_transactions_uk
2023-02-23,card payment morrisons chicken <ref>,101.98,groceries,simulated_bank_transactions_uk
2024-02-15,utility/bill/ee <ref>,245.91,utilities,simulated_bank_transactions_uk
2023-11-15,pos aldi rice <ref>,130.31,groceries,simulated_bank_transactions_uk
2023-01-09,pos fuel esso uber ride,84.3,transportation,simulated_bank_transactions_uk
2023-11-08,card-payment-esso-train-ticket,45.86,transportation,simulated_bank_transactions_uk
2024-05-20,contactless mortgage payment landlord <ref>,1428.37,housing,simulated_bank_transactions_uk
2024-07-13,card payment nhs online purchase <ref>,110.67,other,simulated_bank_transactions_uk
2024-02-24,so/online/purchase/hmrc/online/purchase <ref>,25.13,other,simulated_bank_transactions_uk
2024-10-13,pos tesco bread <ref>,82.61,groceries,simulated_bank_transactions_uk
2023-01-02,online purchase amazon online purchase,142.8,other,simulated_bank_transactions_uk
2023-11-11,mastercard online purchase superdrug misc expense <ref>,127.8,other,simulated_bank_transactions_uk
2023-09-01,card pmt waitrose bread,80.88,groceries,simulated_bank_transactions_uk
2023-05-26,card pmt starbucks fast food <ref>,144.29,dining,simulated_bank_transactions_uk
2024-06-16,pos rent payment mortgage <ref>,1889.78,housing,simulated_bank_transactions_uk
2024-04-14,card pmt deliveroo food delivery <ref>,134.65,dining,simulated_bank_transactions_uk
2024-10-14,contactless-rent-pmt-landlord <ref>,1307.6,housing,simulated_bank_transactions_uk
2024-08-04,online purchase amazon misc expense <ref>,14.0,other,simulated_bank_transactions_uk
2023-05-14,contactless aldi rice,100.38,groceries,simulated_bank_transactions_uk
2024-02-07,bill pmt octopus energy <ref>,99.3,utilities,simulated_bank_transactions_uk
2023-03-18,visa mortgage payment mortgage,980.74,housing,simulated_bank_transactions_uk
2023-06-09,bill payment bt,158.64,utilities,simulated_bank_transactions_uk
2023-11-18,pos lidl bread <ref>,69.09,groceries,simulated_bank_transactions_uk
2023-08-01,food delivery starbucks restaurant <ref>,81.78,dining,simulated_bank_transactions_uk
2023-05-03,restaurant deliveroo fast food,71.11,dining,simulated_bank_transactions_uk
2023-11-08,so card pmt asda bread <ref>,121.72,groceries,simulated_bank_transactions_uk
2023-12-02,online purchase nhs online purchase <ref>,34.61,other,simulated_bank_transactions_uk
2024-02-10,bill payment sky,243.05,utilities,simulated_bank_transactions_uk
2023-06-28,direct debit gym group <ref>,14.11,subscriptions,simulated_bank_transactions_uk
2024-07-23,card*pos*tesco*rice,128.63,groceries,simulated_bank_transactions_uk
2023-05-24,bacs mortgage rent,742.67,housing,simulated_bank_transactions_uk
2023-08-16,pos asda milk <ref>,12.07,groceries,simulated_bank_transactions_uk
2024-10-07,bill pmt sky <ref>,111.89,utilities,simulated_bank_transactions_uk
2023-03-18,bacs/letting/agent/rent <ref>,962.35,housing,simulated_bank_transactions_uk
2024-10-23,pos/lidl/milk <ref>,32.07,groceries,simulated_bank_transactions_uk
2023-12-06,card restaurant deliveroo restaurant <ref>,16.52,dining,simulated_bank_transactions_uk
2023-02-21,pos lidl milk <ref>,141.52,groceries,simulated_bank_transactions_uk
2023-01-31,bacs bill pmt vodafone <ref>,116.9,utilities,simulated_bank_transactions_uk
2023-12-29,card payment deliveroo food delivery <ref>,65.72,dining,simulated_bank_transactions_uk
2023-06-02,direct debit o2 <ref>,128.12,utilities,simulated_bank_transactions_uk
2023-09-09,card pmt lidl chicken <ref>,94.02,groceries,simulated_bank_transactions_uk
2024-05-05,rent pmt mortgage,1835.89,housing,simulated_bank_transactions_uk
2023-05-21,card payment waitrose milk <ref>,44.13,groceries,simulated_bank_transactions_uk
2024-06-22,bacs food delivery mcdonalds restaurant 5848,97.47,dining,simulated_bank_transactions_uk
2024-01-03,bill pmt severn trent 8,202.02,utilities,simulated_bank_transactions_uk
2023-12-19,pos food delivery nando's food delivery,117.87,dining,simulated_bank_transactions_uk
2023-01-27,subscription apple.com/bill <ref>,14.47,subscriptions,simulated_bank_transactions_uk
2023-10-15,fuel trainline train ticket,7.31,transportation,simulated_bank_transactions_uk
2024-08-21,contactless asda rice,80.83,groceries,simulated_bank_transactions_uk
2023-09-30,pos bill payment severn trent,174.51,utilities,simulated_bank_transactions_uk
2023-08-13,direct debit puregym,39.87,subscriptions,simulated_bank_transactions_uk
2023-06-27,subscription amazon prime,34.37,subscriptions,simulated_bank_transactions_uk
2024-12-15,utility bill ee,207.37,utilities,simulated_bank_transactions_uk
2023-12-27,transport trainline uber ride <ref>,106.41,transportation,simulated_bank_transactions_uk
2024-05-19,card payment disney+,38.19,subscriptions,simulated_bank_transactions_uk
2023-02-27,direct-debit-gym-group,6.33,subscriptions,simulated_bank_transactions_uk
2023-12-06,utility bill e.on,135.16,utilities,simulated_bank_transactions_uk
2023-07-01,card-pmt-google-*services <ref>,16.93,subscriptions,simulated_bank_transactions_uk
2023-06-01,so online purchase argos misc expense,11.75,other,simulated_bank_transactions_uk
2024-06-22,contactless card pmt netflix <ref>,32.1,subscriptions,simulated_bank_transactions_uk
2024-01-18,mastercard online purchase boots misc expense <ref>,144.2,other,simulated_bank_transactions_uk
2023-11-27,mortgage pmt landlord <ref>,1071.19,housing,simulated_bank_transactions_uk
2024-10-16,direct debit scottishpower <ref>,126.11,utilities,simulated_bank_transactions_uk
2024-12-25,card card payment starbucks food delivery <ref>,49.64,dining,simulated_bank_transactions_uk
2024-01-01,direct debit gym group,26.48,subscriptions,simulated_bank_transactions_uk
2023-10-29,direct debit vodafone,191.48,utilities,simulated_bank_transactions_uk
2024-08-09,direct-debit-ee,238.73,utilities,simulated_bank_transactions_uk
2024-09-08,card payment starbucks food delivery <ref>,7.76,dining,simulated_bank_transactions_uk
2023-04-17,card card pmt bolt train ticket <ref>,97.03,transportation,simulated_bank_transactions_uk
2023-03-21,card-payment-greggs-restaurant <ref>,51.68,dining,simulated_bank_transactions_uk
2023-04-01,bill pmt bt,66.94,utilities,simulated_bank_transactions_uk
2023-09-29,online-purchase-argos-misc-expense <ref>,68.65,other,simulated_bank_transactions_uk
2023-04-21,bill*payment*vodafone,107.11,utilities,simulated_bank_transactions_uk
2024-03-05,bacs landlord rent <ref>,1213.51,housing,simulated_bank_transactions_uk
2024-07-13,direct debit octopus energy <ref>,113.32,utilities,simulated_bank_transactions_uk
2024-08-14,card payment just eat restaurant,124.83,dining,simulated_bank_transactions_uk
2023-02-04,bacs rent rent <ref>,703.19,housing,simulated_bank_transactions_uk
2023-04-18,fuel tfl uber ride <ref>,49.85,transportation,simulated_bank_transactions_uk
2024-01-20,pos-aldi-eggs <ref>,28.01,groceries,simulated_bank_transactions_uk
2023-04-06,direct debit direct debit vodaf,227.59,utilities,simulated_bank_transactions_uk
2024-03-17,card*pmt*uber*fuel <ref>,106.56,transportation,simulated_bank_transactions_uk
2023-02-24,rent/pmt/landlord <ref>,1207.88,housing,simulated_bank_transactions_uk
2023-07-14,pos*lidl*eggs,33.22,groceries,simulated_bank_transactions_uk
2024-07-07,card pmt pret food delivery <ref>,84.45,dining,simulated_bank_transactions_uk
2023-04-09,card pmt esso bus pass <ref>,46.72,transportation,simulated_bank_transactions_uk
2024-05-17,pos*aldi*rice <ref>,87.05,groceries,simulated_bank_transactions_uk
2023-10-29,so-bill-pmt-ee <ref>,124.07,utilities,simulated_bank_transactions_uk
2023-01-27,card pmt boots misc expense <ref>,32.35,other,simulated_bank_transactions_uk
2024-04-29,visa utility bill british gas,244.95,utilities,simulated_bank_transactions_uk
2024-02-12,online purchase hmrc online purchase,48.33,other,simulated_bank_transactions_uk
2023-09-29,food delivery deliveroo fast food <ref>,134.55,dining,simulated_bank_transactions_uk
2023-07-09,pos tesco vegetables,82.99,groceries,simulated_bank_transactions_uk
2024-04-01,transport shell fuel <ref>,57.3,transportation,simulated_bank_transactions_uk
2023-09-27,card/pmt/tesco/eggs,67.64,groceries,simulated_bank_transactions_uk
2024-12-14,pos bill pmt octopus energy <ref>,63.25,utilities,simulated_bank_transactions_uk
2024-07-08,sto bacs landlord rent,1081.31,housing,simulated_bank_transactions_uk
2023-03-04,food*delivery*pret*food*delivery <ref>,36.44,dining,simulated_bank_transactions_uk
2024-03-04,pos purchase superdrug misc expense,123.31,other,simulated_bank_transactions_uk
2023-08-30,subscription*amazon*prime <ref>,21.62,subscriptions,simulated_bank_transactions_uk
2023-02-05,food/delivery/pret/fast/food <ref>,14.61,dining,simulated_bank_transactions_uk
2024-11-24,subscription spotify,33.02,subscriptions,simulated_bank_transactions_uk
2023-06-27,direct debit subscription amazon prime <ref>,31.5,subscriptions,simulated_bank_transactions_uk
2024-03-09,utility bill bt <ref>,57.76,utilities,simulated_bank_transactions_uk
2024-10-04,card payment morrisons vegetables <ref>,67.0,groceries,simulated_bank_transactions_uk
2023-03-10,direct debit octopus energy <ref>,189.96,utilities,simulated_bank_transactions_uk
2024-07-19,card pmt tesco rice <ref>,84.79,groceries,simulated_bank_transactions_uk
2023-01-13,card pmt tfl bus pass <ref>,79.39,transportation,simulated_bank_transactions_uk
2023-06-03,online purchase argos misc expense <ref>,19.54,other,simulated_bank_transactions_uk
