date,description,amount,label,source
2024-05-17,pos*purchase*rice 329874,87.05,groceries,retail_simulated_bank
2023-10-29,POS-PURCHASE-ELECTRICITY-BILL 79729,124.07,other,retail_simulated_bank
2023-01-27,Online-Purchase-Misc-Expense 590800,32.35,other,retail_simulated_bank
2024-04-29,Card/Payment/Water/Bill 153740,244.95,other,retail_simulated_bank
2024-02-12,Pos Purchase Online Purchase,48.33,other,retail_simulated_bank
2023-09-29,Online Purchase Fast Food 213609,134.55,other,retail_simulated_bank
2023-07-09,Pos/Purchase/Vegetables 317012,82.99,groceries,retail_simulated_bank
2024-04-01,fuel-fuel 296266,57.3,transportation,retail_simulated_bank
2023-09-27,pos purchase eggs,67.64,groceries,retail_simulated_bank
2024-12-14,POS PURCHASE GAS BILL 278598,63.25,other,retail_simulated_bank
2024-07-08,CARD PMT RENT 707297,1081.31,other,retail_simulated_bank
2023-03-04,Pos*Purchase*Food*Delivery,36.44,other,retail_simulated_bank
2024-03-04,CARD/PMT/MISC/EXPENSE,123.31,other,retail_simulated_bank
2023-08-30,CARD PMT GYM MEMBERSHIP,21.62,other,retail_simulated_bank
2023-02-05,POS PURCHASE FAST FOOD 460578,14.61,other,retail_simulated_bank
2024-11-24,Online-Purchase-Gym-Membership 480547,33.02,other,retail_simulated_bank
2023-06-27,Pos Purchase Netflix,31.5,other,retail_simulated_bank
2024-03-09,ONLINE PURCHASE WATER BILL,57.76,other,retail_simulated_bank
2024-10-04,pos*purchase*vegetables 264257,67.0,groceries,retail_simulated_bank
2023-03-10,CARD-PAYMENT-GAS-BILL 765382,189.96,other,retail_simulated_bank
2024-07-19,card pmt rice 263800,84.79,groceries,retail_simulated_bank
2023-01-13,transport*payment*bus*pass,79.39,transportation,retail_simulated_bank
2023-06-03,Online Purchase Misc Expense 196251,19.54,other,retail_simulated_bank
2023-04-14,Online/Purchase/Electricity/Bill 290660,153.79,other,retail_simulated_bank
2023-12-19,CARD PAYMENT MISC EXPENSE 384922,130.52,other,retail_simulated_bank
2024-05-12,CARD PMT FAST FOOD 254383,59.31,other,retail_simulated_bank
2024-02-17,Card Pmt Gym Membership 74879,11.03,other,retail_simulated_bank
2023-12-06,POS PURCHASE INTERNET BILL 70295,225.71,other,retail_simulated_bank
2023-10-03,CARD/PAYMENT/RENT 511705,1265.31,other,retail_simulated_bank
2023-11-07,CARD PAYMENT UBER RIDE 649305,52.67,transportation,retail_simulated_bank
2024-12-13,TRANSPORT PAYMENT BUS PASS,126.9,transportation,retail_simulated_bank
2023-11-04,card payment rent,919.14,other,retail_simulated_bank
2024-03-02,online purchase mortgage 771029,1049.22,other,retail_simulated_bank
2024-02-21,Card Pmt Gym Membership 950508,20.46,other,retail_simulated_bank
2023-02-27,online purchase mortgage,1814.06,other,retail_simulated_bank
2024-02-18,Online*Purchase*Netflix 533961,29.83,other,retail_simulated_bank
2023-07-25,CARD-PAYMENT-ELECTRICITY-BILL,222.54,other,retail_simulated_bank
2024-04-12,Card Pmt Online Purchase 864460,39.68,other,retail_simulated_bank
2023-10-08,Card Pmt Eggs,106.58,groceries,retail_simulated_bank
2024-10-12,Transport Pmt Fuel 77691,77.25,transportation,retail_simulated_bank
2024-01-17,Card Pmt Vegetables 356698,7.49,groceries,retail_simulated_bank
2024-04-30,Card Payment Food Delivery,68.58,other,retail_simulated_bank
2023-09-22,POS PURCHASE GYM MEMBERSHIP 54279,10.72,other,retail_simulated_bank
2023-06-16,CARD PAYMENT RENT 702401,1141.19,other,retail_simulated_bank
2024-10-24,pos purchase online purchase 337392,129.0,other,retail_simulated_bank
2023-01-21,Card Payment Water Bill,120.09,other,retail_simulated_bank
2023-05-16,card payment online purchase 799717,72.69,other,retail_simulated_bank
2023-09-16,POS PURCHASE RENT,611.85,other,retail_simulated_bank
2023-10-09,ONLINE PURCHASE SP,29.83,other,retail_simulated_bank
2024-04-15,card pmt fast food 614561,128.18,other,retail_simulated_bank
2024-11-24,Transport Payment Train Ticket,71.6,transportation,retail_simulated_bank
2024-06-07,card pmt gym membership 386029,8.58,other,retail_simulated_bank
2023-10-17,online purchase mortgage,1431.28,other,retail_simulated_bank
2023-12-11,Transport Payment Uber Ride 295707,73.82,transportation,retail_simulated_bank
2023-09-25,Fuel Bus Pass 853616,129.64,transportation,retail_simulated_bank
2023-09-04,Online Purchase Mortgage,1324.21,other,retail_simulated_bank
2023-11-24,CARD PMT CHICKEN 444425,62.4,groceries,retail_simulated_bank
2023-10-30,Pos Purchase Rent 819664,1517.56,other,retail_simulated_bank
2023-02-06,Transport/Paym,62.48,transportation,retail_simulated_bank
2023-12-18,Pos*Purchase*Gym*Membership,33.56,other,retail_simulated_bank
2024-05-02,pos*purchase*rent,1493.64,other,retail_simulated_bank
2024-11-04,online purchase mortgage,1783.59,other,retail_simulated_bank
2023-09-22,ONLINE PURCHASE NETFLIX 491172,21.48,other,retail_simulated_bank
2024-11-01,Card Pmt Rent,1859.43,other,retail_simulated_bank
2023-11-11,Pos Purchase Bread,55.23,groceries,retail_simulated_bank
2024-08-22,card pmt fast food 194640,57.64,other,retail_simulated_bank
2024-04-26,Fuel Fuel 900956,128.13,transportation,retail_simulated_bank
2024-09-27,pos*purchase*vegetables,88.79,groceries,retail_simulated_bank
2024-05-27,Pos Purchase Rice 54342,133.75,groceries,retail_simulated_bank
2023-11-02,CARD PAYMENT VEGETA,59.11,groceries,retail_simulated_bank
2023-06-04,card payment restaurant 184566,131.01,other,retail_simulated_bank
2024-04-13,Card/Payment/Water/Bill,247.18,other,retail_simulated_bank
2023-03-24,Card Pmt Gas Bill 50004,69.68,other,retail_simulated_bank
2023-07-01,CARD/PAYMENT/FAST/FOOD 939454,95.76,other,retail_simulated_bank
2023-10-08,Fuel Uber Ride 8,3.69,transportation,retail_simulated_bank
2023-04-01,card payment water bill 96169,64.86,other,retail_simulated_bank
2024-05-03,online purchase internet bill 755557,118.75,other,retail_simulated_bank
2023-07-24,pos purchase restaurant 204368,8.55,other,retail_simulated_bank
2024-06-27,Online Purchase Mortgage 697464,1848.81,other,retail_simulated_bank
2023-09-12,Pos*Purchase*Electricity*Bill 9,167.87,other,retail_simulated_bank
2024-05-30,pos-purchase-gas-bill 374846,52.6,other,retail_simulated_bank
2023-11-02,Card*Pmt*Spotify 565392,33.83,other,retail_simulated_bank
2024-09-02,FUEL/FUEL,109.99,transportation,retail_simulated_bank
2023-05-18,Pos Purchase Spotify,29.04,other,retail_simulated_bank
2023-07-12,Fuel*Fuel,55.81,transportation,retail_simulated_bank
2023-05-15,Pos Purchase Internet Bill 686777,79.35,other,retail_simulated_bank
2024-01-11,CARD PAYMENT ELECTRICITY BILL 333806,67.18,other,retail_simulated_bank
2024-07-01,ONLINE PURCHASE RENT,1496.45,other,retail_simulated_bank
2023-04-21,Online Purchase Netflix,6.68,other,retail_simulated_bank
2024-03-30,Card Payment Rent 882249,762.11,other,retail_simulated_bank
2024-04-30,Pos Purchase Restaurant,83.45,other,retail_simulated_bank
2023-01-10,card-payment-rent,1560.04,other,retail_simulated_bank
2024-11-09,fuel fuel,100.26,transportation,retail_simulated_bank
2024-03-04,Card Payment Spotify 763337,29.53,other,retail_simulated_bank
2024-09-24,ONLINE PURCHASE ONLINE PURCHASE 287133,78.2,other,retail_simulated_bank
2023-04-19,Card Pmt Eggs 229850,19.76,groceries,retail_simulated_bank
2023-09-27,Card Pmt Restaurant 337253,92.52,other,retail_simulated_bank
2024-02-24,Pos Purchase Online Purchase 87,55.61,other,retail_simulated_bank
2024-05-23,CARD/PAYMENT/TRAIN/TICKET 5440,8.79,transportation,retail_simulated_bank
2024-11-18,Card Payment Internet Bill,30.6,other,retail_simulated_bank
2024-11-16,CARD PAYMENT MILK 133527,125.78,groceries,retail_simulated_bank
2024-06-07,Online Purchase Restaurant,142.57,other,retail_simulated_bank
2023-09-20,card payment vegetables,109.37,groceries,retail_simulated_bank
2023-09-28,Pos Purchase Rent,1968.21,other,retail_simulated_bank
2023-06-28,pos-purchase-restaurant 412289,17.67,other,retail_simulated_bank
2024-01-04,Card Payment Online Purchase 428647,128.28,other,retail_simulated_bank
2023-04-29,ONLINE/PURCHASE/MISC/EXPENSE,65.62,other,retail_simulated_bank
2023-05-22,Pos Purchase Milk,4.42,groceries,retail_simulated_bank
2024-09-28,POS PURCHASE RENT 932405,1852.34,other,retail_simulated_bank
2023-12-17,Transport Pmt Uber Ride 342697,57.78,transportation,retail_simulated_bank
2023-10-06,pos purchase electricity bill,241.71,other,retail_simulated_bank
2024-05-04,POS*PURCHASE*MISC*EXPENSE,104.42,other,retail_simulated_bank
2023-06-20,CARD PMT MISC EXPENSE,98.38,other,retail_simulated_bank
2023-03-02,card pmt bread 379794,105.34,groceries,retail_simulated_bank
2024-08-27,online purchase online purchase,18.25,other,retail_simulated_bank
2023-07-05,Card Payment Food Delivery 168914,102.72,other,retail_simulated_bank
2024-12-01,online/purchase/spotify,26.4,other,retail_simulated_bank
2024-05-14,pos purchase online purchase 923021,74.01,other,retail_simulated_bank
2023-03-06,Pos Purchase Rice 682216,67.78,groceries,retail_simulated_bank
2024-11-25,CARD-PMT-BUS-PASS 316886,4.82,transportation,retail_simulated_bank
2024-11-16,ONLINE PURCHASE GYM MEMBERSHIP 468470,24.78,other,retail_simulated_bank
2024-12-05,Card Payment Misc Expense 776767,79.31,other,retail_simulated_bank
2024-05-08,online purchase rent,1617.31,other,retail_simulated_bank
2024-07-25,transport pmt fue,24.85,transportation,retail_simulated_bank
2024-06-01,Pos Purchase Netflix,37.7,other,retail_simulated_bank
2023-06-19,CARD PAYMENT MISC EXPENSE 830864,128.23,other,retail_simulated_bank
2023-12-05,POS PURCHASE RICE,50.13,groceries,retail_simulated_bank
2024-07-17,TRANSPORT PMT UBER RIDE 774816,77.52,transportation,retail_simulated_bank
2024-04-15,card pmt mortgage 677474,929.0,other,retail_simulated_bank
2024-05-25,Pos Purchase Food Delivery 53115,68.87,other,retail_simulated_bank
2024-05-24,Pos/Purchase/Fast/Food,20.45,other,retail_simulated_bank
2024-07-24,pos purchase rent 833754,1177.27,other,retail_simulated_bank
2024-09-25,POS PURCHASE NETFLIX,32.71,other,retail_simulated_bank
2024-11-01,Online Purchase Mortgage,1387.27,other,retail_simulated_bank
2023-02-25,POS-PURCHASE-MORTGAGE,1108.68,other,retail_simulated_bank
2023-12-06,CARD PAYMENT ONLINE PURCHASE,127.11,other,retail_simulated_bank
2024-01-08,pos purchase gym membership 197155,30.08,other,retail_simulated_bank
2023-08-16,pos/purchase/mortgage 901709,1663.05,other,retail_simulated_bank
2024-10-10,POS*PURCHASE*EGGS,55.21,groceries,retail_simulated_bank
2024-01-18,ONLINE PURCHASE MISC EXPENSE 315246,83.51,other,retail_simulated_bank
2023-05-24,CARD PMT RENT 8,829.82,other,retail_simulated_bank
2024-09-17,Pos Purchase Misc Expense,18.72,other,retail_simulated_bank
2023-08-09,pos purchase water bill 836408,217.48,other,retail_simulated_bank
2023-04-21,online purchase restaurant 695042,108.37,other,retail_simulated_bank
2024-10-10,pos purchase misc expense,9.84,other,retail_simulated_bank
2024-04-06,card payment online purchase,116.51,other,retail_simulated_bank
2024-05-31,Card Pmt Food Delivery 182988,89.63,other,retail_simulated_bank
2024-07-20,CARD-PAYMENT-INTERNET-BILL 949826,191.97,other,retail_simulated_bank
2024-06-04,card-payment-food-delivery 404126,73.99,other,retail_simulated_bank
2023-06-27,ONLINE PURCHASE ONLINE PURCHASE 535759,104.7,other,retail_simulated_bank
2024-09-12,CARD*PMT*RENT,1520.53,other,retail_simulated_bank
2024-09-15,FUEL-FUEL,64.54,transportation,retail_simulated_bank
2023-10-29,POS PURCHASE RENT,1949.03,other,retail_simulated_bank
2024-09-08,Card Pmt Restaurant,23.31,other,retail_simulated_bank
2023-11-18,Pos Purchase Mortgage,1366.93,other,retail_simulated_bank
2023-10-25,Online-Purchase-Rent,1473.83,other,retail_simulated_bank
2024-12-28,ONLINE PURCHASE MORTGAGE,785.74,other,retail_simulated_bank
2023-11-27,ONLINE PURCHASE RENT,1572.04,other,retail_simulated_bank
2024-08-19,Online Purchase Rent 194872,1387.19,other,retail_simulated_bank
2024-06-30,Card*Payment*Gym*Memb,28.6,other,retail_simulated_bank
2024-06-19,fuel-fuel 611791,121.82,transportation,retail_simulated_bank
2023-02-24,card payment milk 782269,58.99,groceries,retail_simulated_bank
2023-06-14,card pmt rent 281730,1650.26,other,retail_simulated_bank
2023-03-05,Card Payment Bus Pass 88606,24.52,transportation,retail_simulated_bank
2024-01-03,CARD PMT MORTGAGE 786048,1357.64,other,retail_simulated_bank
2024-11-22,Card Payment Misc Expense 345876,18.06,other,retail_simulated_bank
2023-09-01,CARD PMT RENT 80058,1385.78,other,retail_simulated_bank
2024-01-26,card payment gym membership 682017,28.26,other,retail_simulated_bank
2024-12-02,CARD PAYMENT FAST FOOD 510817,143.64,other,retail_simulated_bank
2023-09-15,transport payment uber ride,4.91,transportation,retail_simulated_bank
2024-12-22,POS-PURCHASE-INTERNET-BILL,230.53,other,retail_simulated_bank
2024-09-09,card pmt mortgage 653924,1365.26,other,retail_simulated_bank
2024-11-30,online-purchase-water-bill 536009,69.03,other,retail_simulated_bank
2024-06-10,CARD PAYMENT BREAD 955137,144.48,groceries,retail_simulated_bank
2023-10-13,CARD PAYMENT RICE,8.97,groceries,retail_simulated_bank
2023-09-19,card pmt spotify,25.44,other,retail_simulated_bank
2023-06-08,Card*Payment*Eggs,71.55,groceries,retail_simulated_bank
2024-09-03,POS-PURCHASE-BREAD 16489,139.51,groceries,retail_simulated_bank
2024-11-08,CARD*PMT*VEGETABLES 144728,93.49,groceries,retail_simulated_bank
2024-07-17,transport pmt fuel 45773,119.12,transportation,retail_simulated_bank
2023-11-22,CARD*PMT*UBER*RIDE,118.25,transportation,retail_simulated_bank
2024-06-01,card*payment*netflix 973978,23.22,other,retail_simulated_bank
2023-12-24,Card Payment Internet Bill,118.75,other,retail_simulated_bank
2023-10-28,Online Purchase Water Bill 611809,102.83,other,retail_simulated_bank
2024-10-26,POS/PURCHASE/INTERNET/BILL,211.21,other,retail_simulated_bank
2024-04-01,card-pmt-milk 129989,101.33,groceries,retail_simulated_bank
2023-11-25,POS PURCHASE WATER BILL 416622,180.16,other,retail_simulated_bank
2024-07-07,Pos/Purchase/Restaurant 283623,59.72,other,retail_simulated_bank
2024-01-19,pos purchase mortgage 947664,1323.61,other,retail_simulated_bank
2024-10-29,card/payment/gym/membership 792285,6.53,other,retail_simulated_bank
2023-06-21,CARD PAYMENT GAS BILL 193805,238.61,other,retail_simulated_bank
2023-08-04,CARD/PMT/ONLINE/PURCHASE 962181,95.16,other,retail_simulated_bank
2023-04-17,Online/Purchase/Rent 488696,1193.89,other,retail_simulated_bank
2024-12-03,ONLINE-PURCHASE-INTERNET-BILL,236.75,other,retail_simulated_bank
2023-03-31,Card Payment Electricity Bill,102.98,other,retail_simulated_bank
2023-09-15,POS*PURCHASE*MILK,29.16,groceries,retail_simulated_bank
2023-09-22,Online Purchase Netflix,12.97,other,retail_simulated_bank
2024-02-19,Pos Purchase Fast Food 211045,69.32,other,retail_simulated_bank
2024-11-20,ONLINE-PURCHASE-FAST-FOOD 143657,5.48,other,retail_simulated_bank
2024-09-25,Card Pmt Chicken,3.87,groceries,retail_simulated_bank
2024-12-18,pos purchase vegetables 877916,89.08,groceries,retail_simulated_bank
2024-05-29,Pos Purchase Online Purchase 666243,55.58,other,retail_simulated_bank
2023-11-05,card/payment/eggs 190290,118.67,groceries,retail_simulated_bank
2024-01-26,Online Purchase Netflix 200012,37.43,other,retail_simulated_bank
2023-06-10,Card Pmt Food Delivery 851461,7.53,other,retail_simulated_bank
2024-07-12,card pmt netflix 446129,18.68,other,retail_simulated_bank
2024-10-25,Card Pmt Train Ticke,46.81,transportation,retail_simulated_bank
2024-07-22,Transport-Payment-Uber-Ride,84.37,transportation,retail_simulated_bank
2024-02-08,Online Purchase Electricity Bill 63166,156.0,other,retail_simulated_bank
2023-12-19,Card Pmt Gym Membership,15.66,other,retail_simulated_bank
2023-05-26,POS PURCHASE INTERNET BILL 863259,217.32,other,retail_simulated_bank
2023-07-18,ONLINE PURCHASE WATER BILL,213.64,other,retail_simulated_bank
2024-08-03,Card Payment Bread,101.63,groceries,retail_simulated_bank
2024-07-16,Online-Purchase-Online-Purchase 33042,128.15,other,retail_simulated_bank
2023-10-25,Online-Purchase-Food-Delivery 376143,83.8,other,retail_simulated_bank
2024-08-17,pos-purchase-rent 44,876.38,other,retail_simulated_bank
2024-11-18,Online Purchase Fast Foo,55.5,other,retail_simulated_bank
2023-07-18,card/payment/rent 583100,1467.32,other,retail_simulated_bank
2024-09-23,card payment fuel 970972,69.24,transportation,retail_simulated_bank
2024-08-03,Pos Purchase Mortgage 716437,813.35,other,retail_simulated_bank
2023-06-22,Fuel*Bus*Pass,143.92,transportation,retail_simulated_bank
2023-08-15,Pos Purchase Eggs 400897,39.19,groceries,retail_simulated_bank
2024-11-26,ONLINE PURCHASE MORTGAGE 539749,1103.28,other,retail_simulated_bank
2024-01-03,Pos Purchase Mortgage 479257,1247.99,other,retail_simulated_bank
2023-04-22,Card-Payment-Misc-Expense,74.58,other,retail_simulated_bank
2023-05-24,POS*PURCHASE*ELECTRICITY*BILL,218.92,other,retail_simulated_bank
2023-03-20,card payment netflix 107079,36.02,other,retail_simulated_bank
2024-10-08,pos purchase rent,1789.42,other,retail_simulated_bank
2024-08-27,POS PURCHASE CHICKEN,88.1,groceries,retail_simulated_bank
2024-07-06,CARD PMT ELECTRICITY BILL 57407,149.56,other,retail_simulated_bank
2024-01-10,ONLINE PURCHASE FOOD DELIVE,116.95,other,retail_simulated_bank
2024-08-26,Card Payment Restaurant 175956,134.04,other,retail_simulated_bank
2023-04-03,online-purchase-mortgage 432432,1301.57,other,retail_simulated_bank
2024-11-09,ONLINE PURCHASE FAST FOOD 501726,76.82,other,retail_simulated_bank
2023-06-13,Card*Payment*Water*Bill 232009,60.88,other,retail_simulated_bank
2024-01-03,Online Purchase Water Bill 741888,136.37,other,retail_simulated_bank
2023-08-26,CARD PAYMENT BREAD,114.94,groceries,retail_simulated_bank
2023-02-13,POS PURCHASE EGGS,57.31,groceries,retail_simulated_bank
2024-02-02,Pos Purchase Rent 769,1708.04,other,retail_simulated_bank
2023-02-10,Online Purchase Fast,132.59,other,retail_simulated_bank
2024-10-10,online-purchase-mortgage 676761,1955.82,other,retail_simulated_bank
2023-09-27,pos purchase misc expense 609065,125.73,other,retail_simulated_bank
2024-01-23,Card Payment Gym Membership 141956,18.18,other,retail_simulated_bank
2024-01-21,CARD PMT UBER RIDE,78.95,transportation,retail_simulated_bank
2024-05-13,CARD PMT INTERNET BILL 812783,220.9,other,retail_simulated_bank
2023-01-07,card*pmt*misc*expense 538999,133.41,other,retail_simulated_bank
2024-06-10,CARD PMT NETFLIX 891100,13.05,other,retail_simulated_bank
2024-01-06,Card*Payment*Mortgage 129615,861.67,other,retail_simulated_bank
2024-02-29,Card*Payment*Gym*Membership,28.14,other,retail_simulated_bank
2024-05-08,Card Payment Misc Expense 881138,108.88,other,retail_simulated_bank
2024-10-24,Card*Payment*Mortgage 847720,1427.11,other,retail_simulated_bank
2023-02-14,Card Pmt Misc Expense 79,6.3,other,retail_simulated_bank
2024-08-09,Card Pmt Water Bill,142.78,other,retail_simulated_bank
2024-06-13,Pos Purchase Electricity Bill,232.94,other,retail_simulated_bank
2024-10-14,card pmt food delivery,145.48,other,retail_simulated_bank
2023-10-18,Card Pmt Vegetables 560824,110.01,groceries,retail_simulated_bank
2024-04-27,card*pmt*bread,69.03,groceries,retail_simulated_bank
2024-02-25,POS*PURCHASE*MISC*EXPENSE 920358,28.07,other,retail_simulated_bank
2023-07-06,Card Pmt Netflix,33.72,other,retail_simulated_bank
2024-12-03,CARD PAYMENT GYM MEMBERSHIP 98613,10.87,other,retail_simulated_bank
2023-03-12,TRANSPORT-PMT-FUEL 911156,90.69,transportation,retail_simulated_bank
2023-07-27,online purchase internet bill 939269,53.89,other,retail_simulated_bank
2024-09-12,CARD PMT GYM MEMBERSHIP,33.93,other,retail_simulated_bank
2024-09-21,Pos/Purchase/Bread 555391,72.95,groceries,retail_simulated_bank
2023-05-01,ONLINE PURCHASE NETFLIX 592522,23.6,other,retail_simulated_bank
2024-09-09,card payment rice,99.93,groceries,retail_simulated_bank
2024-10-26,Pos*Purchase*Netflix 693578,32.12,other,retail_simulated_bank
2023-02-14,Pos Purchase Food Delivery 659834,64.84,other,retail_simulated_bank
2024-01-26,ONLINE PURCHASE MORTGAGE,1723.22,other,retail_simulated_bank
2023-09-18,Transport/Pmt/Uber/Ride 414529,65.55,transportation,retail_simulated_bank
2023-03-27,POS PURCHASE RESTAURANT 931433,136.78,other,retail_simulated_bank
2023-01-06,TRANSPORT PAYMENT FUEL 639965,40.9,transportation,retail_simulated_bank
2023-01-08,Pos Purchase Rent,764.96,other,retail_simulated_bank
2023-11-20,card-pmt-food-delivery,33.2,other,retail_simulated_bank
2024-03-12,POS/PURCHASE/FAST/FOOD 926375,18.67,other,retail_simulated_bank
2024-08-01,card/payment/mortgage 371505,1350.55,other,retail_simulated_bank
2024-02-11,Card*Pmt*Bus*Pass,148.79,transportation,retail_simulated_bank
2024-07-24,card payment online purc,63.74,other,retail_simulated_bank
2024-07-22,Card Payment Restaurant 71576,57.42,other,retail_simulated_bank
2024-08-14,CARD*PMT*FAST*FOOD,148.31,other,retail_simulated_bank
2024-11-06,Transport Payment Fuel 555379,111.16,transportation,retail_simulated_bank
2024-12-17,Pos Purchase Vegetables,36.78,groceries,retail_simulated_bank
2023-12-13,POS PURCHASE ELECTRICITY BILL 775580,118.12,other,retail_simulated_bank
2024-10-13,Card Payment Online Purchase 634614,26.63,other,retail_simulated_bank
2024-04-27,pos purchase milk 575353,124.02,groceries,retail_simulated_bank
2024-01-15,POS PURCHASE SPOTIFY 148072,14.21,other,retail_simulated_bank
2024-01-29,Pos Purchase Chic,8.55,groceries,retail_simulated_bank
2023-10-21,Pos*Purchase*Food*Delivery,99.46,other,retail_simulated_bank
2024-10-17,Online Purchase Rent 124610,1748.32,other,retail_simulated_bank
2024-11-03,card/pmt/fast/food 332048,4.57,other,retail_simulated_bank
2024-09-05,card*payment*misc*expense 77324,31.63,other,retail_simulated_bank
2024-11-21,Card Pmt Gym Membership,26.53,other,retail_simulated_bank
2023-01-01,Pos*Purchase*Eggs,38.17,groceries,retail_simulated_bank
2023-12-28,Pos*Purchase*Electricity*Bill 852819,201.53,other,retail_simulated_bank
2023-01-16,Card Pmt Mortgage,880.43,other,retail_simulated_bank
2024-07-26,Pos Purchase Rent,1369.43,other,retail_simulated_bank
2023-08-20,ONLINE PURCHASE SPOTIFY 830644,33.54,other,retail_simulated_bank
2023-01-05,POS PURCHASE NETFLIX,19.14,other,retail_simulated_bank
2023-04-20,Card*Pmt*Train*Ticket,62.85,transportation,retail_simulated_bank
2023-04-30,pos-purchase-netflix 393973,16.9,other,retail_simulated_bank
2024-08-11,POS*PURCHASE*MISC*EXPENSE 145188,131.79,other,retail_simulated_bank
2024-07-30,Transport Pmt Fuel,145.01,transportation,retail_simulated_bank
2024-04-14,Online Purchase Restaurant 740128,114.35,other,retail_simulated_bank
2024-05-08,Card-Payment-Mortgage 49436,1806.83,other,retail_simulated_bank
2024-10-10,Pos Purchase Eggs,12.93,groceries,retail_simulated_bank
2023-08-24,Pos Purchase Online Purchase,102.51,other,retail_simulated_bank
2023-12-28,CARD PAYMENT MISC EXPENSE 199996,63.63,other,retail_simulated_bank
2023-09-12,POS PURCHASE GYM MEMBERSHIP,34.13,other,retail_simulated_bank
2023-12-17,transport pmt uber ride 147191,61.64,transportation,retail_simulated_bank
2024-05-02,POS PURCHASE CHICKEN 196427,139.92,groceries,retail_simulated_bank
2024-08-10,card payment bus pass 481516,35.13,transportation,retail_simulated_bank
2024-11-30,FUEL*TRAIN*TICKET 447136,142.23,transportation,retail_simulated_bank
2023-09-05,pos*purchase*internet*bill 77513,81.67,other,retail_simulated_bank
2023-07-27,ONLINE PURCHASE MISC EXPENSE,33.4,other,retail_simulated_bank
2023-12-31,CARD PAYMENT ONLINE PURCHASE,125.94,other,retail_simulated_bank
2024-11-10,Card Payment Electricity Bill 718602,47.27,other,retail_simulated_bank
2024-07-08,card/payment/food/deliver,3.97,other,retail_simulated_bank
2023-11-19,POS PURCHASE RICE,57.57,groceries,retail_simulated_bank
2024-05-17,Card Payment Food Delivery 47,130.71,other,retail_simulated_bank
2023-05-12,CARD*PAYMENT*GAS*BILL 828535,195.04,other,retail_simulated_bank
2024-05-04,card pmt chicken 742452,120.49,groceries,retail_simulated_bank
2024-12-03,Online/Purchase/Netflix,18.78,other,retail_simulated_bank
2023-05-04,card pmt online purchase 283930,70.21,other,retail_simulated_bank
2024-11-21,POS PURCHASE MORTGAGE 939526,611.79,other,retail_simulated_bank
2024-09-19,Online Purchase Internet Bill 356643,101.6,other,retail_simulated_bank
2023-09-27,Pos Purchase Misc Expen,30.51,other,retail_simulated_bank
2024-01-10,Card-Payment-Gas-Bill 842947,164.88,other,retail_simulated_bank
2024-01-17,ONLINE PURCHASE INTERNET BILL,122.2,other,retail_simulated_bank
2023-07-04,TRANSPORT PAYMENT FUEL,44.11,transportation,retail_simulated_bank
2023-04-13,POS/PURCHASE/NETFLIX,29.01,other,retail_simulated_bank
2024-01-26,POS PURCHASE MORTGAGE 124482,1377.48,other,retail_simulated_bank
2024-04-29,card pmt water bill 864978,192.48,other,retail_simulated_bank
2024-05-26,Card Pmt Online Purchase,28.96,other,retail_simulated_bank
2024-07-29,pos purchase gas bill,96.01,other,retail_simulated_bank
2024-12-08,Card Pmt Online Purchase,61.57,other,retail_simulated_bank
2024-10-06,Card Payment Electricity Bill 338803,85.94,other,retail_simulated_bank
2023-09-24,card pmt rice,112.46,groceries,retail_simulated_bank
2023-09-21,Card Payment Bus Pass 982865,85.37,transportation,retail_simulated_bank
2023-12-26,Transport Payment Uber Ride 549287,63.53,transportation,retail_simulated_bank
2024-10-27,online-purchase-online-purchase 644475,87.8,other,retail_simulated_bank
2023-11-29,online purchase rent,998.45,other,retail_simulated_bank
2023-03-22,Pos Purchase Mortgage,1225.7,other,retail_simulated_bank
2024-10-08,CARD PAYMENT FOOD DELIVERY 383493,45.12,other,retail_simulated_bank
2024-03-07,Pos-Purchase-Water-Bill 884445,234.28,other,retail_simulated_bank
2023-06-15,Online Purchase Mortgage 302356,699.88,other,retail_simulated_bank
2024-10-30,Fuel Train Ticket,49.08,transportation,retail_simulated_bank
2024-02-09,Transport Payment Bus Pass,91.99,transportation,retail_simulated_bank
2024-01-07,transport payment fuel,117.8,transportation,retail_simulated_bank
2023-01-24,ONLINE PURCHASE MORTGAGE 858348,857.44,other,retail_simulated_bank
2024-12-18,card pmt water bill,236.9,other,retail_simulated_bank
2023-04-08,CARD*PMT*RENT 2238,1155.86,other,retail_simulated_bank
2023-01-27,CARD/PAYMENT/RICE,83.62,groceries,retail_simulated_bank
2023-03-27,Online Purchase Misc Expense 649678,80.03,other,retail_simulated_bank
2023-03-28,POS PURCHASE EGGS,93.86,groceries,retail_simulated_bank
2023-10-18,Online Purchase Mortgage 522335,946.36,other,retail_simulated_bank
2024-06-23,Pos Purchase Food Delivery,21.58,other,retail_simulated_bank
2024-11-10,Pos Purchase Online Purchase 183614,7.2,other,retail_simulated_bank
2024-04-23,FUEL BUS PASS 324142,130.04,transportation,retail_simulated_bank
2023-05-19,Online Purchase Misc Expens,83.64,other,retail_simulated_bank
2024-10-13,online/purchase/rent 132673,1239.16,other,retail_simulated_bank
2023-11-14,POS PURCHASE SPOTIFY 833665,27.38,other,retail_simulated_bank
2023-04-02,FUEL FUEL,82.33,transportation,retail_simulated_bank
